Time (s),Current (mA)
28.362616,16.15838242
28.362761,16.16026497
28.362906,16.16542816
28.363051,17.00656128
28.363197,16.48322105
28.363342,16.17881393
28.363488,16.18017769
28.363632,16.17113686
28.363778,16.19588661
28.363923,16.19204330
28.364068,16.61551285
28.364213,16.23208427
28.364359,16.20673180
28.364504,16.20937729
28.364649,16.22603798
28.364794,16.22293282
28.364939,16.22401237
28.365085,16.67384338
28.365230,16.23239136
28.365375,16.23612404
28.365520,16.23896217
28.365665,16.23423767
28.365811,16.25605392
28.365956,16.23373604
28.366102,16.69130325
28.366246,16.26086998
28.366392,16.24814034
28.366537,16.24427414
28.366682,16.25100327
28.366827,16.24163055
28.366973,16.22974968
28.367118,16.69893837
28.367264,16.24462318
28.367409,16.24538231
28.367554,16.24167442
28.367699,16.24420929
28.367845,16.24166870
28.367990,16.23611641
28.368135,16.66711617
28.368280,16.22989845
28.368426,16.21974754
28.368571,16.21533966
28.368716,16.20961380
28.368861,16.20739937
28.369007,16.20919800
28.369152,16.58300400
28.369297,16.19655800
28.369442,16.19206429
28.369588,16.18582344
28.369733,16.17050552
28.369878,16.17436409
28.370023,16.22653389
28.370169,16.48261261
28.370314,16.16432381
28.370459,16.14679527
28.370604,16.15412521
28.370749,16.14629745
28.370894,16.13577843
28.371040,16.42598343
28.371185,16.24349213
28.371331,16.11087608
28.371476,16.12369347
28.371621,16.10334969
28.371766,16.11317635
28.371911,16.09035492
28.372057,16.50775528
28.372202,16.12716293
28.372347,16.07406807
28.372492,16.08929253
28.372637,16.08439064
28.372783,16.08510590
28.372928,16.08504677
28.373074,17.80740929
28.373219,17.65357971
28.373364,16.07953453
28.373509,16.07638931
28.373655,16.07107544
28.373800,16.07154846
28.373945,16.06944466
28.374090,16.51144409
28.374236,16.06359100
28.374381,16.06822777
28.374526,16.05971146
28.374671,16.06109619
28.374817,16.05654335
28.374962,16.07064247
28.375107,16.51082993
28.375252,16.05508614
28.375398,16.06871033
28.375543,16.06508636
28.375688,16.06012154
28.375833,16.05443954
28.375978,16.06637001
28.376124,16.50586510
28.376269,16.06894875
28.376414,16.05818748
28.376560,16.06111908
28.376705,16.05838585
28.376850,16.07261658
28.376995,16.07521439
28.377141,16.53318024
28.377286,16.08241844
28.377431,16.09254837
28.377576,16.09298706
28.377721,16.09217453
28.377866,16.09660530
28.378012,16.09903717
28.378157,17.21197128
28.378303,16.12490845
28.378448,16.11350060
28.378593,16.13027000
28.378738,16.11419678
28.378884,16.13291740
28.379029,16.27182198
28.379174,16.38294601
28.379319,16.15011406
28.379465,16.15074730
28.379610,16.14864540
28.379755,16.16378021
28.379900,16.17701721
28.380046,16.52597618
28.380191,16.26629639
28.380336,16.17737961
28.380481,16.18235207
28.380627,16.19026566
28.380772,16.19696808
28.380917,16.21147919
28.381062,16.61907196
28.381207,16.24416924
28.381352,16.22746468
28.381498,16.22388840
28.381643,16.23035622
28.381788,16.22581673
28.381933,16.23765755
28.382079,16.67446899
28.382224,16.24611855
28.382369,16.23763275
28.382514,16.23514175
28.382660,16.23577309
28.382805,16.25301743
28.382950,16.24050331
28.383096,16.70551109
28.383241,16.24911308
28.383386,16.24258804
28.383532,16.23887253
28.383676,16.24917984
28.383822,16.24672699
28.383967,16.24568748
28.384113,16.69440269
28.384258,16.24201584
28.384403,16.22696495
28.384548,16.22809601
28.384694,16.22607613
28.384838,16.23044014
28.384984,16.22056580
28.385129,16.67852783
28.385275,16.22887421
28.385420,16.22122192
28.385565,16.21042061
28.385710,16.21686172
28.385855,16.20126343
28.386000,16.18575668
28.386146,16.58367729
28.386291,16.18269348
28.386436,16.17243958
28.386581,16.17557907
28.386727,16.16662598
28.386872,16.15441322
28.387017,16.14835739
28.387162,16.53696823
28.387308,16.13275909
28.387453,16.13144302
28.387598,16.12569427
28.387743,16.12026787
28.387889,16.11636734
28.388034,16.33869743
28.388180,16.28629112
28.388324,16.10716248
28.388470,16.09604073
28.388615,16.09540939
28.388761,16.09894562
28.388905,16.07885742
28.389051,16.46645355
28.389196,16.14016533
28.389342,16.08569336
28.389487,16.06697464
28.389632,16.06983376
28.389777,16.07616615
28.389922,16.07684135
28.390068,16.49766922
28.390213,16.09376717
28.390358,16.06471825
28.390504,16.05255127
28.390649,16.06723785
28.390794,16.06315613
28.390939,16.07161903
28.391085,16.51033401
28.391230,16.05794907
28.391375,16.06348228
28.391520,16.06465340
28.391665,16.05910110
28.391810,16.05881882
28.391956,16.07653999
28.392101,16.51523781
28.392247,16.06107903
28.392392,16.06328773
28.392537,16.06378746
28.392682,16.07135773
28.392827,16.07326698
28.392972,16.06122780
28.393118,17.30751991
28.393263,16.08593369
28.393409,16.07836533
28.393553,16.08638763
28.393699,16.09164047
28.393844,16.08068275
28.393989,16.09282875
28.394135,16.54718590
28.394280,16.08849525
28.394425,16.09781647
28.394571,16.10467339
28.394716,16.11708450
28.394861,16.10632133
28.395006,16.11881447
28.395152,16.52768898
28.395297,16.12169838
28.395442,16.12829590
28.395587,16.13747215
28.395733,16.13896751
28.395877,16.14074707
28.396023,16.19633484
28.396168,16.49303055
28.396314,16.17007256
28.396459,16.15701485
28.396604,16.16976929
28.396749,16.18169975
28.396894,16.18619156
28.397039,16.47760582
28.397185,16.32492447
28.397330,16.20436478
28.397475,16.19800949
28.397620,16.21254349
28.397766,16.20920753
28.397911,16.21900558
28.398056,16.61944008
28.398201,16.28278160
28.398347,16.21659660
28.398492,16.21194077
28.398637,16.23872375
28.398782,16.23390961
28.398928,16.23208427
28.399073,16.67659569
28.399218,16.24794197
28.399363,16.23794365
28.399509,16.25190735
28.399654,16.24928665
28.399799,16.26004601
28.399944,16.25021935
28.400090,16.70785904
28.400235,16.26284409
28.400380,16.24633408
28.400525,16.24135017
28.400671,16.24844360
28.400816,16.24119949
28.400961,16.24293327
28.401107,16.69303894
28.401252,16.23182297
28.401397,16.23499680
28.401542,16.20581627
28.401687,16.22959328
28.401833,16.22618675
28.401978,16.21410942
28.402123,16.66861534
28.402269,16.19642639
28.402414,16.18574905
28.402559,16.20562172
28.402704,16.19959068
28.402849,16.18154716
28.402995,16.16666603
28.403140,16.62696838
28.403285,16.16022491
28.403430,16.16816330
28.403575,16.15710068
28.403720,16.15831757
28.403866,16.15096283
28.404011,16.14053154
28.404157,16.54408836
28.404302,16.14376068
28.404447,16.11764336
28.404592,16.12430382
28.404737,16.11625671
28.404882,16.11924744
28.405028,16.23659706
28.405173,16.35834694
28.405319,16.09410667
28.405464,16.09797287
28.405609,16.08827019
28.405754,16.07321739
28.405900,16.08211517
28.406045,16.41537094
28.406190,16.17046356
28.406335,16.08256531
28.406481,16.07237625
28.406626,16.07345963
28.406771,16.06148148
28.406916,16.07647705
28.407062,16.46196556
28.407207,16.09267426
28.407352,16.05329132
28.407497,16.06261063
28.407643,16.07326508
28.407788,16.07052994
28.407933,16.06758690
28.408078,17.22580910
28.408223,16.11903572
28.408369,16.06567192
28.408514,16.05370522
28.408659,16.06437111
28.408804,16.05422020
28.408949,16.06228828
28.409095,16.51358795
28.409240,16.07654190
28.409385,16.07808304
28.409530,16.05534554
28.409676,16.07849312
28.409821,16.07406425
28.409966,16.08069992
28.410111,16.54671478
28.410257,16.07695580
28.410402,16.08805847
28.410547,16.08782005
28.410692,16.08987808
28.410838,16.09600258
28.410983,16.10393524
28.411129,16.54957199
28.411273,16.09730148
28.411419,16.11519241
28.411564,16.12196350
28.411709,16.11345673
28.411854,16.12888145
28.412000,16.13384819
28.412145,16.53287697
28.412290,16.13375854
28.412435,16.13747025
28.412581,16.14666748
28.412726,16.15979004
28.412871,16.17092133
28.413016,16.16822624
28.413162,16.56898880
28.413307,16.17089272
28.413452,16.18599319
28.413597,16.19100189
28.413743,16.19020081
28.413888,16.19095802
28.414033,16.40703964
28.414178,16.41212463
28.414324,29.56466675
28.414469,44.42027664
28.414614,56.82718658
28.414759,77.21368408
28.414905,76.66161346
28.415050,77.27461243
28.415195,76.98200989
28.415340,77.00020599
28.415486,76.90307617
28.415631,76.91397095
28.415776,76.92759705
28.415921,76.70223236
28.416067,77.32272339
28.416212,76.83390045
28.416357,76.82602692
28.416502,76.85132599
28.416647,76.84729767
28.416792,76.88677216
28.416938,76.83332062
28.417083,77.27633667
28.417229,76.90977478
28.417374,76.70224762
28.417519,76.24961853
28.417664,74.27819061
28.417809,73.51951599
28.417954,73.59197998
28.418100,74.02753448
28.418245,73.44308472
28.418391,73.33520508
28.418535,73.33732605
28.418681,73.38671112
28.418826,73.34762573
28.418971,73.32274628
28.419117,73.83687592
28.419262,73.29016876
28.419407,73.35415649
28.419552,73.33786774
28.419698,73.33904266
28.419843,73.36318970
28.419988,73.36183167
28.420133,73.85181427
28.420278,68.27880096
28.420424,16.77426147
28.420569,15.96387768
28.420714,15.96867180
28.420859,15.41508293
28.421005,16.13170052
28.421150,16.53369713
28.421296,16.12454605
28.421441,16.10250282
28.421586,16.11464882
28.421731,16.10415268
28.421876,16.10320091
28.422021,16.14031029
28.422167,16.44769287
28.422312,16.08495712
28.422458,16.09150505
28.422602,16.08680344
28.422748,16.08927536
28.422893,16.07033920
28.423038,16.47046471
28.423184,16.78440094
28.423329,16.08257675
28.423474,16.06968498
28.423619,16.06784058
28.423764,16.07961845
28.423910,16.07636261
28.424055,16.46064377
28.424201,16.12792397
28.424346,16.06721306
28.424491,16.05678177
28.424636,16.07252693
28.424782,16.06758118
28.424927,16.06735992
28.425072,16.50703430
28.425217,16.09617043
28.425363,16.06745529
28.425508,16.06281281
28.425653,16.07710838
28.425798,16.08482742
28.425943,16.06813812
28.426089,16.51300621
28.426234,16.08337402
28.426379,16.08348083
28.426524,16.06409073
28.426669,16.07786369
28.426815,16.08356667
28.426960,16.08484840
28.427106,16.53251076
28.427251,16.09250641
28.427396,16.10085487
28.427541,16.08998871
28.427687,16.10688400
28.427831,16.10335350
28.427977,16.10634041
28.428122,16.55545616
28.428268,16.11764336
28.428413,16.11601448
28.428558,16.13560486
28.428703,16.12499619
28.428848,16.12593079
28.428993,16.14362907
28.429139,16.59413147
28.429284,16.14655495
28.429430,16.16108704
28.429575,16.17119598
28.429720,16.15705872
28.429865,16.16720581
28.430010,16.18527412
28.430156,16.58508110
28.430301,16.21282387
28.430446,16.19124031
28.430591,16.18761826
28.430736,16.20813560
28.430882,16.20458221
28.431027,16.30782890
28.431172,16.50081062
28.431317,16.22940063
28.431463,16.21989822
28.431608,16.22423553
28.431753,16.22592545
28.431898,16.21514511
28.432043,16.55384445
28.432189,16.33533287
28.432334,16.24368858
28.432479,16.23228073
28.432625,16.23672676
28.432770,16.24527359
28.432915,16.25247765
28.433060,16.66078758
28.433206,16.28993416
28.433351,16.25245857
28.433496,16.25525284
28.433641,16.24472809
28.433787,16.24718475
28.433932,16.24904823
28.434077,16.68816376
28.434222,16.25963211
28.434368,16.25384521
28.434513,16.22685814
28.434658,16.23776627
28.434803,16.24722481
28.434949,16.22354126
28.435094,16.67046165
28.435239,16.22863579
28.435384,16.21679115
28.435530,16.19846725
28.435675,16.22464561
28.435820,16.19588280
28.435965,16.20790482
28.436111,16.62716293
28.436256,16.19121933
28.436401,16.18061638
28.436546,16.17215538
28.436692,16.17232513
28.436836,16.15172195
28.436982,16.15016365
28.437127,16.58900833
28.437273,16.14239311
28.437418,16.13649559
28.437563,16.10957336
28.437708,16.12330627
28.437853,16.10339355
28.437998,16.11245537
28.438144,17.30103493
28.438289,16.10085678
28.438435,16.09636497
28.438579,16.09461212
28.438725,16.08042336
28.438870,16.09934044
28.439015,16.07866478
28.439160,16.49491692
28.439306,16.09464836
28.439451,16.08014488
28.439596,16.07211494
28.439741,16.07686615
28.439887,16.07929993
28.440032,16.24716187
28.440178,16.28655434
28.440323,16.06404305
28.440468,16.05346489
28.440613,16.08114052
28.440758,16.06733894
28.440903,16.04721832
28.441049,16.42273140
28.441194,16.11528206
28.441339,16.05703926
28.441485,16.05303001
28.441630,16.05409050
28.441775,16.07111740
28.441920,16.06155205
28.442065,16.48875618
28.442211,16.08875275
28.442356,16.05526161
28.442501,16.06805992
28.442646,16.04693222
28.442792,16.06686974
28.442937,16.05955887
28.443082,16.50641251
28.443227,16.08645248
28.443373,16.07749748
28.443518,16.06753922
28.443663,16.06380844
28.443808,16.08278847
28.443954,16.08074951
28.444099,16.52738571
28.444244,16.10031319
28.444389,16.08740425
28.444535,16.09775162
28.444680,16.11584473
28.444825,16.10482407
28.444970,16.11742783
28.445116,16.57069969
28.445261,16.13006973
28.445406,16.11308670
28.445551,16.11337471
28.445697,16.14150810
28.445842,16.13582420
28.445987,16.15089989
28.446132,16.60765839
28.446278,16.15284920
28.446423,16.15360832
28.446568,16.17215347
28.446713,16.16577721
28.446859,16.17755699
28.447004,16.17686081
28.447149,16.59107018
28.447295,16.19386864
28.447440,16.19805336
28.447585,16.20514488
28.447730,16.20394897
28.447875,16.22297478
28.448021,16.24037170
28.448166,16.58037376
28.448311,16.21979141
28.448456,16.21195602
28.448602,16.21247292
28.448747,16.24598885
28.448892,16.22249985
28.449037,16.50022888
28.449183,16.38051414
28.449328,16.25256348
28.449473,16.23100281
28.449618,16.25715828
28.449764,16.25729370
28.449909,16.26332474
28.450054,16.64707565
28.450200,16.30653000
28.450345,16.26000595
28.450490,16.24004745
28.450635,16.24924660
28.450780,16.23430061
28.450926,16.23642159
28.451071,16.67475700
28.451216,16.25434494
28.451361,16.23870659
28.451507,16.22635841
28.451652,16.22492790
28.451797,16.22455978
28.451942,16.21709251
28.452088,16.65995789
28.452233,16.22401619
28.452378,16.19731712
28.452523,16.18362808
28.452669,16.18215752
28.452814,16.19025993
28.452959,16.17360306
28.453104,17.39919281
28.453250,16.19103050
28.453395,16.16896820
28.453540,16.15888023
28.453685,16.16174507
28.453830,16.15388870
28.453975,16.14562798
28.454121,16.59347725
28.454266,16.13888168
28.454412,16.12350082
28.454557,16.12488937
28.454702,16.11598015
28.454847,16.11336899
28.454992,16.10868454
28.455138,16.55686760
28.455283,16.09889793
28.455428,16.10224342
28.455574,16.09556389
28.455719,16.08773422
28.455864,16.09122467
28.456009,16.08386993
28.456155,16.48762894
28.456300,16.07134056
28.456445,16.07987976
28.456590,16.07665443
28.456736,16.06814766
28.456881,16.07890511
28.457026,16.15213585
28.457171,16.38402748
28.457317,16.07031250
28.457462,16.05992699
28.457607,16.06981277
28.457752,16.06469727
28.457898,16.06298065
28.458043,16.37565422
28.458188,16.16543198
28.458333,16.05944633
28.458478,16.05567169
28.458624,16.05992699
28.458769,16.05580521
28.458914,16.06645584
28.459059,16.45509148
28.459204,16.09714890
28.459350,16.07888222
28.459495,16.05862808
28.459640,16.07176590
28.459785,16.06745148
28.459930,16.06237793
28.460076,16.51350021
28.460221,16.08790970
28.460366,16.09569168
28.460512,16.08168030
28.460657,16.08717155
28.460802,16.09239960
28.460947,16.09944153
28.461093,16.54837990
28.461238,16.11055374
28.461383,16.10187531
28.461528,16.12369728
28.461673,16.12464905
28.461818,16.12120056
28.461964,16.13278389
28.462109,16.58556175
28.462255,16.14575768
28.462400,16.14516830
28.462545,16.14102745
28.462690,16.16220093
28.462836,16.15434265
28.462981,16.17571259
28.463126,16.62113571
28.463271,16.18024445
28.463417,16.18198013
28.463562,16.19048500
28.463707,16.19913673
28.463852,16.19352150
28.463998,16.20347214
28.464143,16.61015511
28.464288,16.20212936
28.464433,16.22108650
28.464578,16.21614647
28.464724,16.23484039
28.464869,16.21217346
28.465014,16.23729706
28.465160,16.63083076
28.465305,16.24408150
28.465450,16.24540329
28.465595,16.24100113
28.465740,16.23486137
28.465885,16.26666451
28.466031,16.40843391
28.466176,16.47946930
28.466321,16.26902390
28.466466,16.24702835
28.466612,16.25297546
28.466757,16.25412750
28.466902,16.25002480
28.467047,16.60120201
28.467193,16.33253860
28.467338,16.25128555
28.467484,16.24143410
28.467629,16.25638390
28.467774,16.23950195
28.467919,16.23451805
28.468065,17.26509285
28.468210,16.40981865
28.468355,16.22842216
28.468500,16.21854591
28.468646,16.23462296
28.468791,16.19970322
28.468936,16.20087051
28.469081,16.64247894
28.469227,16.19434929
28.469372,16.17967987
28.469517,16.18291664
28.469662,16.16356277
28.469808,16.17770576
28.469953,16.17113304
28.470098,16.61529732
28.470243,16.17388725
28.470389,16.15981102
28.470534,16.16710091
28.470679,16.14842987
28.470824,16.13608360
28.470969,16.14059448
28.471115,16.58957100
28.471260,16.11840439
28.471405,16.11903381
28.471550,16.11506271
28.471695,16.10263443
28.471841,16.10792923
28.471986,16.09760284
28.472131,16.54730034
28.472276,16.10628319
28.472422,16.10495567
28.472567,16.09378624
28.472712,16.08139610
28.472857,16.09402275
28.473003,16.07391930
28.473148,16.50259399
28.473294,16.07880211
28.473439,16.07341766
28.473584,16.07446098
28.473729,16.08207130
28.473874,16.06968498
28.474019,16.07434273
28.474165,16.44892883
28.474310,16.06196785
28.474455,16.07493401
28.474600,16.06528282
28.474746,16.06862068
28.474891,16.05892944
28.475036,16.30425072
28.475181,16.24611664
28.475327,16.05571556
28.475472,16.05988312
28.475617,16.06910706
28.475762,16.07606697
28.475908,16.07231140
28.476053,16.44934464
28.476198,16.13456154
28.476343,16.07098770
28.476489,16.06650352
28.476634,16.08525848
28.476779,16.08033562
28.476924,16.08079338
28.477070,16.49630165
28.477215,16.11172485
28.477360,16.08751106
28.477505,16.08671188
28.477652,16.09588432
28.477796,16.09174538
28.477942,16.09602356
28.478087,16.55339050
28.478233,16.11538887
28.478378,16.11196136
28.478523,16.11654091
28.478668,16.12740707
28.478813,16.12788391
28.478958,16.14380264
28.479104,16.59707260
28.479249,16.15423584
28.479395,16.16215324
28.479540,16.16273880
28.479685,16.17430115
28.479830,16.16358948
28.479975,16.18894196
28.480121,16.64258766
28.480266,16.19030952
28.480411,16.19044304
28.480556,16.21089172
28.480701,16.19909286
28.480847,16.21827316
28.480992,16.21193886
28.481138,16.67336464
28.481283,16.21870422
28.481428,16.23709679
28.481573,16.22006989
28.481718,16.22978973
28.481863,16.22349930
28.482009,16.22625160
28.482154,16.63243294
28.482299,16.24330139
28.482444,16.23965454
28.482590,16.24464989
28.482735,16.24781418
28.482881,16.25540352
28.483025,16.31628990
28.483171,17.24095154
28.483316,16.26781273
28.483462,16.25419044
28.483607,16.26115036
28.483752,16.25802612
28.483897,16.26111031
28.484042,16.55820847
28.484188,16.36453438
28.484333,16.25222015
28.484478,16.23815918
28.484623,16.23677254
28.484768,16.23122025
28.484914,16.23425102
28.485059,16.63864326
28.485204,16.25765610
28.485350,16.22137070
28.485495,16.20069695
28.485640,16.21828842
28.485785,16.19985390
28.485930,16.19531631
28.486076,16.62601662
28.486221,16.19826889
28.486366,16.17983246
28.486511,16.16954994
28.486657,16.16744804
28.486801,16.15417290
28.486947,16.14953041
28.487092,16.58799171
28.487238,16.14876938
28.487383,16.13426018
28.487528,16.12172890
28.487673,16.12584496
28.487819,16.12367439
28.487964,16.12759781
28.488109,16.57612801
28.488254,16.10055161
28.488400,16.11039734
28.488545,16.10157013
28.488690,16.09261131
28.488835,16.08962059
28.488981,16.09218025
28.489126,16.54016113
28.489271,16.08168411
28.489416,16.09020233
28.489562,16.07749748
28.489707,16.07523918
28.489852,16.07018280
28.489997,16.07760429
28.490143,16.47122574
28.490288,16.07391739
28.490433,16.06359100
28.490578,16.06994438
28.490724,16.05964279
28.490869,16.07488823
28.491014,16.06612968
28.491159,16.47001648
28.491305,16.05879593
28.491450,16.07649612
28.491595,16.06172180
28.491740,16.05918694
28.491885,16.06625748
28.492030,16.21043396
28.492176,16.30282021
28.492321,16.06565285
28.492467,16.06092453
28.492612,16.05500031
28.492757,16.06373978
28.492902,16.07378387
28.493047,16.41431618
28.493193,16.16740417
28.493338,16.07552147
28.493483,16.08016396
28.493629,16.07684517
28.493773,16.08747482
28.493919,16.08211327
28.494064,16.50959969
28.494210,16.12647247
28.494355,16.10235405
28.494500,16.09552193
28.494645,16.10983467
28.494791,16.10599709
28.494936,16.12265778
28.495081,16.56599426
28.495226,16.13477707
28.495372,16.13732147
28.495517,16.12853241
28.495662,16.12842560
28.495807,16.15523529
28.495953,16.16939926
28.496098,16.60382271
28.496243,16.16072083
28.496388,16.18154526
28.496534,16.17238998
28.496679,16.19001198
28.496824,16.17337227
28.496969,16.18551826
28.497115,16.63720703
28.497260,16.19893837
28.497405,16.19584084
28.497550,16.21410561
28.497696,16.21802902
28.497841,16.21703339
28.497986,16.23536301
28.498131,17.46348381
28.498277,16.23603249
28.498422,16.22880745
28.498567,16.24414635
28.498712,16.24726677
28.498857,16.24329948
28.499002,16.24711800
28.499148,16.66028595
28.499293,16.22950172
28.499439,16.25483894
28.499584,16.24004936
28.499729,16.24683762
28.499874,16.25295639
28.500020,16.25243187
28.500165,16.64265060
28.500310,16.25490570
28.500456,16.24573326
28.500601,16.24178123
28.500746,16.25998306
28.500891,16.25281715
28.501036,16.48227501
28.501182,16.41754150
28.501327,16.24533844
28.501472,16.22462273
28.501617,16.23850632
28.501763,16.21987152
28.501908,16.22607613
28.502053,16.60562706
28.502198,16.26785278
28.502344,16.21445274
28.502489,16.21425438
28.502634,16.21276093
28.502779,16.19386292
28.502925,16.19358444
28.503070,16.62512779
28.503215,16.20577812
28.503360,16.18380547
28.503506,16.17386436
28.503651,16.16721153
28.503796,16.16265106
28.503941,16.16373634
28.504087,16.59035301
28.504232,16.15789986
28.504377,16.13712120
28.504522,16.13386726
28.504668,16.12182808
28.504813,16.12571526
28.504958,16.10109329
28.505104,16.55814171
28.505249,16.09957886
28.505394,16.11000824
28.505539,16.09612846
28.505684,16.10055161
28.505830,16.09185600
28.505975,16.09668922
28.506121,16.53718948
28.506266,16.08009338
28.506411,16.07192039
28.506556,16.08881760
28.506701,16.06905746
28.506846,16.06625938
28.506992,16.07155037
28.507137,16.52497482
28.507282,16.06584930
28.507427,16.07232857
28.507573,16.05896759
28.507718,16.07582283
28.507863,16.05867004
28.508008,16.07504272
28.508154,16.46099091
28.508299,16.05666733
28.508444,16.05601692
28.508589,16.07304573
28.508735,16.05376244
28.508880,16.06333542
28.509025,16.12408447
28.509170,16.39454842
28.509316,16.07712364
28.509461,16.05979156
28.509606,16.07756042
28.509751,16.08246422
28.509897,16.07877159
28.510041,16.36765671
28.510187,16.21486282
28.510332,16.08096313
28.510478,16.07248878
28.510623,16.08939934
28.510768,16.09295654
28.510913,16.08773232
28.511059,16.50636673
28.511204,16.14818573
28.511349,16.12167549
28.511494,16.10946465
28.511640,16.11426163
28.511785,16.12942123
28.511930,16.12842178
28.512075,16.56699181
28.512221,16.14781570
28.512366,16.15197754
28.512511,16.14558029
28.512656,16.14673233
28.512801,16.15927124
28.512947,16.16558456
28.513092,17.37543488
28.513237,16.20886040
28.513383,16.18119812
28.513528,16.17301750
28.513673,16.18235016
28.513818,16.19775009
28.513963,16.21479416
28.514109,16.66510201
28.514254,16.20683670
28.514399,16.21957016
28.514545,16.22208786
28.514690,16.21824646
28.514835,16.23807335
28.514980,16.23910904
28.515126,16.67647362
28.515271,16.23924446
28.515417,16.24345207
28.515562,16.23443222
28.515707,16.24310875
28.515852,16.25078392
28.515997,16.24826813
28.516143,16.66755104
28.516288,16.26273346
28.516433,16.25651169
28.516579,16.24548912
28.516724,16.26520729
28.516869,16.26019669
28.517014,16.25039673
28.517160,16.65464783
28.517305,16.25644302
28.517450,16.23902702
28.517595,16.22866249
28.517740,16.24655342
28.517885,16.23892021
28.518031,16.37962723
28.518176,16.46951866
28.518321,16.21230507
28.518466,16.22262573
28.518612,16.22982597
28.518757,16.20243263
28.518902,16.22733498
28.519047,16.56046295
28.519193,16.28844070
28.519338,16.21039200
28.519483,16.18521118
28.519628,16.20236969
28.519774,16.18553734
28.519919,16.18327904
28.520065,16.58284569
28.520209,16.18850899
28.520355,16.16970253
28.520500,16.14855766
28.520646,16.14243889
28.520791,16.15159225
28.520936,16.14254761
28.521081,16.57304382
28.521227,16.13048553
28.521372,16.11419678
28.521517,16.10673332
28.521662,16.10111427
28.521808,16.09703636
28.521953,16.10369873
28.522098,16.55066109
28.522243,16.09177017
28.522389,16.09037971
28.522534,16.09729767
28.522679,16.08109856
28.522824,16.07872963
28.522969,16.06855392
28.523115,16.52975273
28.523260,16.07220268
28.523405,16.06753540
28.523550,16.07215881
28.523695,16.07380676
28.523841,16.05873108
28.523986,16.06530380
28.524131,16.52942467
28.524276,16.06994820
28.524422,16.06137657
28.524567,16.06625748
28.524712,16.05838203
28.524857,16.06798744
28.525003,16.07688713
28.525148,16.46914673
28.525294,16.05356789
28.525438,16.05812454
28.525584,16.06428146
28.525729,16.07321739
28.525874,16.07174492
28.526019,16.06103516
28.526165,16.45860481
28.526310,16.07105064
28.526455,16.07903099
28.526600,16.07844925
28.526746,16.07877350
28.526891,16.07888222
28.527036,16.31199837
28.527182,16.27731514
28.527327,16.08684349
28.527472,16.09007835
28.527617,16.08601189
28.527762,16.10293579
28.527908,16.08905411
28.528053,16.89580345
28.528198,16.46760559
28.528343,16.10441208
28.528489,16.10443497
28.528634,16.11903381
28.528779,16.12938309
28.528924,16.13527679
28.529070,16.56569481
28.529215,16.18061447
28.529360,16.15501595
28.529505,16.14488602
28.529651,16.16647148
28.529796,16.15857506
28.529941,16.17215347
28.530086,16.62418938
28.530232,16.20108795
28.530377,16.18935585
28.530523,16.19334602
28.530667,16.21080971
28.530813,16.20815849
28.530958,16.22228432
28.531104,16.66449165
28.531249,16.22245598
28.531394,16.21733665
28.531539,16.22086906
28.531685,16.23640060
28.531830,16.23447609
28.531975,16.23464775
28.532120,16.68768501
28.532266,16.24418831
28.532411,16.22343063
28.532556,16.25390625
28.532701,16.23217201
28.532846,16.24123764
28.532991,16.24191093
28.533137,16.71318817
28.533282,16.23924446
28.533427,16.23944092
28.533572,16.25310516
28.533718,16.23471069
28.533863,16.24950409
28.534008,16.24659729
28.534153,16.64480209
28.534299,16.23525429
28.534444,16.25208664
28.534589,16.23533630
28.534734,16.24197578
28.534880,16.23915672
28.535024,16.27006531
28.535170,16.56630135
28.535315,16.21783638
28.535461,16.21510315
28.535605,16.21176147
28.535751,16.20609856
28.535896,16.20573616
28.536041,16.47873688
28.536187,16.32850838
28.536332,16.17440987
28.536477,16.18169975
28.536623,16.16770363
28.536767,16.18983459
28.536913,16.15820694
28.537058,16.56445694
28.537204,16.20787621
28.537349,16.15143967
28.537494,16.14922714
28.537639,16.14122772
28.537785,16.13393593
28.537930,16.12165642
28.538076,16.55694962
28.538221,16.13909721
28.538366,16.11155128
28.538511,16.10339355
28.538656,16.10432434
28.538801,16.09445381
28.538947,16.09807968
28.539092,16.54395866
28.539237,16.09853935
28.539382,16.08632469
28.539527,16.08022690
28.539673,16.07523918
28.539818,16.07324409
28.539963,16.07762718
28.540108,16.53482819
28.540253,16.06703949
28.540399,16.07367706
28.540544,16.06686592
28.540689,16.06404877
28.540834,16.06093979
28.540980,16.05846977
28.541125,16.51820755
28.541270,16.06454468
28.541415,16.06140137
28.541561,16.05170631
28.541706,16.06751823
28.541851,16.06623650
28.541996,16.07237816
28.542142,16.49114227
28.542287,16.07391357
28.542432,16.08031654
28.542577,16.07760048
28.542723,16.07016373
28.542868,16.07591057
28.543013,16.07350540
28.543159,17.19490433
28.543304,16.08102989
28.543449,16.08007622
28.543594,16.09450340
28.543739,16.08361244
28.543885,16.08732224
28.544030,16.19624901
28.544175,16.36986732
28.544320,16.09202766
28.544466,16.10045052
28.544611,16.10133362
28.544756,16.11048698
28.544901,16.09614944
28.545047,16.45682335
28.545192,16.20785904
28.545337,16.12681961
28.545482,16.12421608
28.545627,16.13213539
28.545772,16.16327858
28.545918,16.12536430
28.546063,16.56118011
28.546208,16.20130920
28.546353,16.15102768
28.546499,16.16503906
28.546644,16.16516495
28.546789,16.16701508
28.546934,16.19924545
28.547080,16.62193298
