Time (s),Current (mA)
23.210180,0.79434675
23.210325,0.79621744
23.210471,0.78954834
23.210616,0.79423869
23.210762,0.79699159
23.210907,0.79858100
23.211052,0.79442835
23.211197,0.79383743
23.211343,0.79376411
23.211488,0.79415542
23.211633,0.79721564
23.211778,0.79522282
23.211923,0.79337901
23.212068,0.79510272
23.212214,0.79556334
23.212359,0.79351944
23.212504,0.79999101
23.212649,0.79134774
23.212795,0.79662889
23.212940,0.79352146
23.213085,0.79194027
23.213231,0.79438156
23.213376,0.79447716
23.213521,0.79422855
23.213666,0.79192406
23.213811,0.79686922
23.213957,0.79304278
23.214102,0.79480940
23.214248,0.79632533
23.214392,0.79180378
23.214538,0.79426116
23.214683,0.79180187
23.214828,0.79719341
23.214973,0.79245609
23.215119,0.79535931
23.215264,0.79615635
23.215410,0.79387826
23.215555,0.79007608
23.215700,0.79371506
23.215845,0.79388618
23.215991,0.79742938
23.216136,0.79538816
23.216281,0.79477882
23.216426,0.78939557
23.216572,0.79134125
23.216717,0.79955304
23.216862,0.79860747
23.217007,0.79280639
23.217152,0.79553872
23.217298,0.79044276
23.217443,0.79547966
23.217588,0.79209340
23.217734,0.79570580
23.217879,0.79273510
23.218024,0.79642320
23.218169,0.78850323
23.218315,0.79681414
23.218460,0.79573631
23.218605,0.79235411
23.218750,0.79677761
23.218895,0.79888648
23.219040,0.79224825
23.219186,0.79183829
23.219331,0.79525763
23.219476,0.79478699
23.219621,0.79548407
23.219767,0.79427969
23.219912,0.79780459
23.220057,0.79121065
23.220203,0.79953671
23.220348,0.79380077
23.220493,0.79582620
23.220638,0.79590160
23.220783,0.79495800
23.220929,0.79605830
23.221074,0.79363167
23.221220,0.79590762
23.221364,0.79246199
23.221510,0.79169607
23.221655,0.79506820
23.221801,0.79361528
23.221946,0.79539412
23.222091,0.79586267
23.222236,0.79298383
23.222382,0.79611742
23.222527,0.79034102
23.222672,0.79342186
23.222817,0.79859310
23.222963,0.79402494
23.223108,0.79519236
23.223253,0.79481125
23.223398,0.79110712
23.223544,0.79445899
23.223689,0.79418182
23.223834,0.79415333
23.223979,0.79644549
23.224124,0.79667985
23.224269,0.79208320
23.224415,0.79453218
23.224560,0.79728895
23.224705,0.79162055
23.224850,0.79584628
23.224996,0.79759866
23.225141,0.79499054
23.225286,0.79274547
23.225431,0.79187924
23.225577,0.79774332
23.225722,0.79312629
23.225867,0.79173487
23.226012,0.79651088
23.226158,0.79761702
23.226303,0.79442418
23.226448,0.79516602
23.226593,0.79315716
23.226739,0.79080945
23.226884,0.79541045
23.227029,0.79659623
23.227175,0.79470968
23.227320,0.79296952
23.227465,0.79787588
23.227610,0.79540044
23.227755,0.79453439
23.227901,0.79576498
23.228046,0.79869294
23.228192,0.79389048
23.228337,0.79559386
23.228482,0.79827708
23.228627,0.79439360
23.228772,0.79351562
23.228917,0.79410225
23.229063,0.79502136
23.229208,0.79447716
23.229353,0.79308558
23.229498,0.79674703
23.229644,0.79217684
23.229789,0.79008418
23.229934,0.79389459
23.230079,0.79544693
23.230225,0.79538822
23.230370,0.79259044
23.230515,0.79409629
23.230660,0.79295135
23.230806,0.79664117
23.230951,0.79448736
23.231096,0.79451782
23.231241,0.79453433
23.231387,0.79424697
23.231532,0.79318136
23.231677,0.79344833
23.231822,0.79456276
23.231968,0.78865790
23.232112,0.79768223
23.232258,0.79651469
23.232403,0.79267412
23.232549,0.79810596
23.232694,0.79070985
23.232839,0.79916549
23.232984,0.79397589
23.233130,0.79417962
23.233275,0.79095840
23.233420,0.79710776
23.233565,0.79180199
23.233711,0.79484826
23.233856,0.79211581
23.234001,0.79366434
23.234146,0.79434258
23.234292,0.79521668
23.234437,0.79709136
23.234582,0.79168159
23.234727,0.79530454
23.234873,0.79431635
23.235018,0.79411846
23.235163,0.79444647
23.235308,0.79480720
23.235454,0.79566103
23.235599,0.79344010
23.235744,0.79406762
23.235889,0.79615021
23.236034,0.79433686
23.236180,0.79548180
23.236325,0.79611969
23.236470,0.79193419
23.236616,0.79805124
23.236761,0.79685521
23.236906,0.79284924
23.237051,0.79575872
23.237197,0.79302657
23.237342,0.79552895
23.237487,0.79415119
23.237632,0.79305536
23.237778,0.79303443
23.237922,0.79190183
23.238068,0.80160242
23.238213,0.79464430
23.238359,0.79188782
23.238504,0.79443663
23.238649,0.79484999
23.238794,0.79353178
23.238940,0.79669803
23.239085,0.79927546
23.239231,0.79209942
23.239376,0.79301018
23.239521,0.79761100
23.239666,0.79123557
23.239811,0.79077899
23.239956,0.79597664
23.240102,0.79640871
23.240247,0.79561627
23.240392,0.79515982
23.240537,0.79741740
23.240683,0.79649627
23.240828,0.79531074
23.240973,0.79362744
23.241118,0.79432446
23.241264,0.79401660
23.241409,0.79497254
23.241554,0.79805321
23.241699,0.79258817
23.241844,0.79619288
23.241989,0.79230118
23.242135,0.79186732
23.242280,0.79597068
23.242426,0.79269433
23.242571,0.79652911
23.242716,0.79328936
23.242861,0.79640687
23.243007,0.79555082
23.243152,0.79661471
23.243298,0.79343206
23.243443,0.79641283
23.243588,0.79350334
23.243733,0.79468900
23.243878,0.79587126
23.244023,0.79635376
23.244169,0.79879898
23.244314,0.79371703
23.244460,0.79362988
23.244605,0.79944044
23.244750,0.79265153
23.244895,0.79701209
23.245040,0.79634339
23.245186,0.79742962
23.245331,0.79527175
23.245476,0.79488289
23.245621,0.79112536
23.245766,0.79723209
23.245912,0.78914911
23.246057,0.79729724
23.246203,0.79434055
23.246348,0.79595459
23.246493,0.79328132
23.246638,0.79715270
23.246784,0.79709977
23.246929,0.79167974
23.247074,0.79700786
23.247219,0.79197323
23.247365,0.79662049
23.247510,0.79476255
23.247655,0.79171008
23.247800,0.79359066
23.247946,0.79533106
23.248091,0.79331553
23.248237,0.79573011
23.248382,0.79718709
23.248527,0.79586089
23.248672,0.79157567
23.248818,0.79582781
23.248963,0.79790837
23.249108,0.79398000
23.249253,0.79397196
23.249399,0.79320580
23.249544,0.79438347
23.249689,0.78982347
23.249834,0.79399621
23.249979,0.79777801
23.250124,0.79139632
23.250270,0.79503340
23.250415,0.79186308
23.250560,0.79824674
23.250705,0.79358053
23.250851,0.79355854
23.250996,0.79746646
23.251141,0.79298776
23.251286,0.79526573
23.251432,0.79710162
23.251577,0.79507440
23.251722,0.79552841
23.251867,0.79722989
23.252013,0.79160643
23.252158,0.79186898
23.252304,0.79843837
23.252448,0.79616040
23.252594,0.79905969
23.252739,0.79647803
23.252884,0.79216051
23.253029,0.79720145
23.253175,0.79205251
23.253320,0.79998487
23.253465,0.79610729
23.253610,0.79571408
23.253756,0.79235619
23.253901,0.79540831
23.254047,0.79265356
23.254192,0.79249656
23.254337,0.79794687
23.254482,0.79691005
23.254627,0.79222393
23.254773,0.79829973
23.254918,0.79572022
23.255063,0.79698110
23.255208,0.79606646
23.255353,0.79272288
23.255499,0.79529852
23.255644,0.79648024
23.255789,0.79498059
23.255934,0.79668587
23.256079,0.79235429
23.256225,0.79403108
23.256370,0.79762930
23.256515,0.79517812
23.256661,0.79456282
23.256806,0.79823846
23.256951,0.79631311
23.257096,0.79561412
23.257242,0.79459536
23.257387,0.79542273
23.257532,0.79847503
23.257677,0.79346460
23.257823,0.79305935
23.257968,0.79633522
23.258113,0.79670626
23.258258,0.79570162
23.258404,0.79418361
23.258549,0.79572207
23.258694,0.79935503
23.258839,0.78935891
23.258985,0.79747224
23.259130,0.79611957
23.259275,0.79159850
23.259420,0.80317557
23.259566,0.79187328
23.259711,0.80129898
23.259856,0.79117441
23.260001,0.79794317
23.260147,0.79332602
23.260292,0.79754376
23.260437,0.79713631
23.260582,0.80094862
23.260728,0.79539198
23.260873,0.79601967
23.261018,0.79740125
23.261163,0.79616433
23.261309,0.79702407
23.261454,0.79598725
23.261599,0.79016989
23.261744,0.79360729
23.261890,0.79410416
23.262035,0.79145962
23.262180,0.79225010
23.262325,0.79350537
23.262471,0.79199558
23.262616,0.79242122
23.262761,0.79504186
23.262906,0.79483801
23.263052,0.79389238
23.263197,0.79198730
23.263343,0.79419416
23.263488,0.79228073
23.263633,0.79414517
23.263778,0.79245389
23.263923,0.79434079
23.264068,0.79300177
23.264214,0.79320973
23.264359,0.78898811
23.264505,0.80016196
23.264650,0.79280853
23.264795,0.79428142
23.264940,0.79744804
23.265085,0.79033703
23.265231,0.79235405
23.265376,0.79383540
23.265521,0.79781079
23.265666,0.79114598
23.265811,0.79211593
23.265957,0.79386789
23.266102,0.79251713
23.266247,0.79568768
23.266392,0.79221350
23.266538,0.79256207
23.266683,0.79436731
23.266828,0.79413289
23.266973,0.79353178
23.267119,0.79421657
23.267264,0.79536974
23.267410,0.79336482
23.267555,0.79229105
23.267700,0.79329729
23.267845,0.79380476
23.267990,0.79484606
23.268135,0.79417181
23.268281,0.79361349
23.268426,0.79452622
23.268572,0.79265982
23.268716,0.79734176
23.268862,0.79466677
23.269007,0.79722995
23.269152,0.79038358
23.269298,0.79588127
23.269443,0.79221559
23.269588,0.79491919
23.269734,0.79340935
23.269878,0.79510885
23.270024,0.79228681
23.270169,0.79439390
23.270315,0.78996801
23.270460,0.79484212
23.270605,0.79482371
23.270750,0.79425514
23.270895,0.79133928
23.271040,0.79665947
23.271186,0.79294324
23.271331,0.79506421
23.271476,0.79229093
23.271621,0.79551643
23.271767,0.79439169
23.271912,0.79473186
23.272057,0.79256809
23.272202,0.79497433
23.272348,0.79398406
23.272493,0.79533499
23.272638,0.79291040
23.272783,0.79650652
23.272929,0.79416549
23.273074,0.79839146
23.273219,0.79255801
23.273364,0.79467905
23.273510,0.79568523
23.273655,0.79250687
23.273800,0.79539007
23.273945,0.79281676
23.274091,0.79619074
23.274236,0.79082006
23.274381,0.79009241
23.274526,0.79692227
23.274672,0.79451394
23.274817,0.79649240
23.274962,0.79591388
23.275107,0.79025143
23.275253,0.79548198
23.275398,0.79380721
23.275543,0.79446113
23.275688,0.80105042
23.275834,0.79052025
23.275979,0.79193610
23.276124,0.79294515
23.276270,0.79535735
23.276415,0.79409599
23.276560,0.79794723
23.276705,0.79193830
23.276850,0.79630488
23.276996,0.79608703
23.277141,0.79352349
23.277286,0.79747021
23.277431,0.79525954
23.277576,0.79220736
23.277721,0.79800236
23.277867,0.79024112
23.278012,0.79301226
23.278157,0.79276556
23.278302,0.79310596
23.278448,0.79242766
23.278593,0.79565889
23.278738,0.79344839
23.278883,0.79516178
23.279029,0.79249883
23.279174,0.79466683
23.279319,0.79462582
23.279464,0.79258221
23.279610,0.79206479
23.279755,0.79454243
23.279900,0.79745412
23.280045,0.78958088
23.280191,0.79190177
23.280336,0.79222971
23.280481,0.79548371
23.280626,0.79587704
23.280772,0.78883320
23.280917,0.79591376
23.281062,0.79327279
23.281207,0.79344636
23.281353,0.79245186
23.281498,0.79640698
23.281643,0.79795945
23.281788,0.79251087
23.281934,0.79438764
23.282079,0.79125607
23.282225,0.79401034
23.282370,0.79472572
23.282515,0.79050791
23.282660,0.79505187
23.282805,0.79314679
23.282950,0.79416937
23.283096,0.79377842
23.283241,0.79505992
23.283386,0.79299605
23.283531,0.79470325
23.283677,0.79488695
23.283822,0.79400456
23.283967,0.79334450
23.284112,0.79363376
23.284258,0.79903102
23.284403,0.79022276
23.284548,0.79505175
23.284693,0.79191178
23.284839,0.80202430
23.284984,0.79479909
23.285129,0.79606253
23.285274,0.79258019
23.285420,0.79666543
23.285565,0.79115027
23.285710,0.79595852
23.285855,0.79676521
23.286001,0.79445666
23.286146,0.79324669
23.286291,0.79412657
23.286436,0.79145956
23.286582,0.79722166
23.286727,0.79340947
23.286872,0.79486835
23.287017,0.79532903
23.287163,0.79384387
23.287308,0.79562652
23.287453,0.79092169
23.287598,0.79567957
23.287744,0.79566699
23.287889,0.79855841
23.288034,0.79430646
23.288179,0.79225838
23.288325,0.79514760
23.288470,0.79917789
23.288615,0.79293907
23.288760,0.79096657
23.288905,0.79677159
23.289050,0.79539001
23.289196,0.79458320
23.289341,0.79495806
23.289486,0.79469937
23.289631,0.79442614
23.289777,0.79423070
23.289922,0.79293501
23.290067,0.79682857
23.290213,0.79665124
23.290358,0.79263580
23.290503,0.79193038
23.290649,0.79520470
23.290794,0.79225600
23.290939,0.79483575
23.291084,0.79328525
23.291230,0.79640055
23.291375,0.79513329
23.291520,0.79028994
23.291665,0.80273145
23.291811,0.79211962
23.291956,0.79438776
23.292101,0.79721606
23.292246,0.79199135
23.292392,0.79748666
23.292537,0.79432017
23.292682,0.79454029
23.292827,0.79436505
23.292973,0.79771048
23.293118,0.79196692
23.293263,0.79667163
23.293408,0.79426539
23.293554,0.79389435
23.293699,0.79902476
23.293844,0.79438955
23.293989,0.79380286
23.294134,0.79703438
23.294280,0.79150450
23.294425,0.79047149
23.294570,0.79679787
23.294716,0.79154527
23.294861,0.78960967
23.295006,0.79749483
23.295151,0.79449117
23.295297,0.79472786
23.295442,0.79237044
23.295587,0.79256594
23.295732,0.79575282
23.295878,0.79522717
23.296022,0.79309362
23.296168,0.79654348
23.296313,0.79449755
23.296459,0.79312634
23.296604,0.79103172
23.296749,0.79292864
23.296894,0.79332179
23.297040,0.79601568
23.297185,0.79368067
23.297330,0.79318136
23.297475,0.79206705
23.297621,0.79555929
23.297766,0.79458308
23.297911,0.79553658
23.298056,0.79368049
23.298202,0.79301625
23.298347,0.79299188
23.298492,0.79323447
23.298637,0.79390699
23.298783,0.79325658
23.298928,0.79853004
23.299073,0.79068542
23.299218,0.79473615
23.299364,0.79419219
23.299509,0.79349697
23.299654,0.79447496
23.299799,0.79321802
23.299945,0.79415518
23.300090,0.79502738
23.300235,0.79702812
23.300380,0.78877413
23.300526,0.79957932
23.300671,0.79709142
23.300816,0.79168588
23.300961,0.79149842
23.301107,0.79908192
23.301252,0.79587293
23.301398,0.79389256
23.301543,0.79030025
23.301688,0.80113590
23.301833,0.79284286
23.301979,0.80017191
23.302124,0.79336280
23.302269,0.78947502
23.302414,0.79554105
23.302560,0.79491931
23.302705,0.79351109
23.302850,0.79381710
23.302995,0.79351962
23.303141,0.79802471
23.303286,0.79188973
23.303431,0.79328108
23.303576,0.79512316
23.303722,0.79427141
23.303867,0.79443657
23.304012,0.79209119
23.304157,0.79765171
23.304302,0.79028612
23.304447,0.79347277
23.304593,0.79648411
23.304738,0.79361743
23.304883,0.79323232
23.305028,0.79779238
23.305174,0.79383343
23.305319,0.79476446
23.305464,0.79535949
23.305609,0.79420626
23.305755,0.79750502
23.305900,0.79400426
23.306045,0.79647207
23.306190,0.79506207
23.306336,0.79345053
23.306481,0.79502147
23.306626,0.79213005
23.306771,0.79400837
23.306917,0.79263330
23.307062,0.79690593
23.307207,0.79251909
23.307352,0.79405159
23.307498,0.79877436
23.307643,0.79343188
23.307788,0.79589951
23.307933,0.79474425
23.308079,0.79639041
23.308224,0.79190588
23.308369,0.79747248
23.308514,0.79468912
23.308660,0.79277599
23.308805,0.79471576
23.308950,0.79636008
23.309095,0.79749900
23.309241,0.79196894
23.309386,0.79653722
23.309531,0.79749089
23.309676,0.79161251
23.309822,0.79808569
23.309967,0.79517621
23.310112,0.79749304
23.310257,0.79463226
23.310402,0.79176295
23.310547,0.79338306
23.310693,0.79653931
23.310838,0.79157978
23.310983,0.79486853
23.311128,0.79651088
23.311274,0.79568547
23.311419,0.79371917
23.311564,0.79369289
23.311709,0.79382539
23.311855,0.79463810
23.312000,0.79377407
23.312145,0.79324466
23.312290,0.79508233
23.312436,0.79557544
23.312581,0.79248852
23.312726,0.79414529
23.312871,0.79241526
23.313016,0.79269642
23.313161,0.79803270
23.313307,0.79590571
23.313452,0.79448366
23.313598,0.79600340
23.313743,0.79385370
23.313888,0.79756200
23.314033,0.79264563
23.314179,0.79352164
23.314324,0.79197538
23.314469,0.79352582
23.314614,0.79378051
23.314760,0.79682231
23.314905,0.79105216
23.315050,0.79421043
23.315195,0.79265380
23.315341,0.79844427
23.315486,0.78999054
23.315631,0.80028433
23.315776,0.79632086
23.315921,0.78954840
23.316066,0.79920030
23.316212,0.79731542
23.316357,0.79276764
23.316502,0.79353166
23.316647,0.79713005
23.316793,0.79368889
23.316938,0.79444861
23.317083,0.79398030
23.317228,0.79664922
23.317374,0.79715675
23.317519,0.79423487
23.317664,0.79483181
23.317809,0.79548389
23.317954,0.79316926
23.318099,0.79918563
23.318245,0.79714239
23.318390,0.79256397
23.318536,0.79634368
23.318681,0.79350525
23.318826,0.79434085
23.318971,0.79445696
23.319116,0.79641277
23.319262,0.79378676
23.319407,0.79828948
23.319552,0.79535949
23.319698,0.79540020
23.319843,0.79352558
23.319988,0.79346269
23.320133,0.79368067
23.320279,0.79683465
23.320424,0.79365218
23.320569,0.79417378
23.320714,0.79439795
23.320860,0.79273307
23.321005,0.79692209
23.321150,0.79484206
23.321295,0.79531264
23.321441,0.79815096
23.321586,0.79481119
23.321731,0.79342210
23.321876,0.79680389
23.322022,0.79777807
23.322167,0.79244584
23.322312,0.79957527
23.322457,0.79491323
23.322603,0.79228270
23.322747,0.79679358
23.322893,0.79389244
23.323038,0.79048747
23.323184,0.79804498
23.323329,0.79608482
23.323474,0.79410601
23.323619,0.79858291
23.323765,0.79346848
23.323910,0.79367012
23.324055,0.79507631
23.324200,0.80106676
23.324346,0.79166120
23.324491,0.79196906
23.324636,0.79788417
23.324781,0.79508036
23.324927,0.79574865
23.325072,0.79291409
23.325218,0.79479498
23.325363,0.79803681
23.325508,0.79633147
23.325653,0.79783297
23.325798,0.79276574
23.325943,0.79802054
23.326089,0.79536766
23.326234,0.79449183
23.326379,0.79835874
23.326524,0.78979486
23.326670,0.79685897
23.326815,0.79272097
23.326960,0.78906566
23.327105,0.79428375
23.327251,0.79281038
23.327396,0.79441422
23.327541,0.79338092
23.327686,0.79414916
23.327832,0.79401463
23.327977,0.79459953
23.328122,0.79227686
23.328267,0.79768038
23.328413,0.79358870
23.328558,0.79655147
23.328703,0.79030019
23.328848,0.79453856
23.328994,0.79431623
23.329139,0.79564470
23.329284,0.79337090
23.329429,0.79589111
23.329575,0.79371923
23.329720,0.79410219
23.329865,0.79653704
23.330010,0.79266989
23.330156,0.79821813
23.330301,0.79213208
23.330446,0.79758662
23.330591,0.79260457
23.330737,0.79302639
23.330882,0.79400450
23.331027,0.79097855
23.331172,0.79310817
23.331318,0.79506385
23.331463,0.79649043
23.331608,0.79293066
23.331753,0.79757249
23.331899,0.79131705
23.332044,0.79343212
23.332189,0.79750699
23.332335,0.79192221
23.332480,0.79280865
23.332625,0.79516160
23.332770,0.79603392
23.332915,0.79165536
23.333061,0.79822034
23.333206,0.79217273
23.333351,0.79592192
23.333496,0.79221743
23.333642,0.79829562
23.333787,0.79527789
23.333932,0.78995186
23.334077,0.79862368
23.334223,0.79290628
23.334368,0.79454052
23.334513,0.79576898
23.334658,0.79264349
23.334804,0.79373342
23.334949,0.79118478
23.335094,0.79611123
23.335240,0.79316092
23.335385,0.79523730
23.335530,0.79560179
23.335675,0.79258829
23.335820,0.79369080
23.335966,0.79471952
23.336111,0.79627836
23.336256,0.79388446
23.336401,0.79500496
23.336547,0.79861343
23.336692,0.79199147
23.336837,0.79699361
23.336982,0.79323202
23.337128,0.79247224
23.337273,0.79296142
23.337418,0.79582804
23.337563,0.79869491
23.337709,0.79270029
23.337854,0.79702419
23.337999,0.79241514
23.338144,0.79424697
23.338290,0.79691625
23.338435,0.79327494
23.338580,0.79695088
23.338725,0.79380494
23.338870,0.79608697
23.339015,0.79394948
23.339161,0.79438353
23.339306,0.79153293
23.339451,0.79927343
23.339596,0.79503566
23.339742,0.79233795
23.339887,0.79512507
23.340032,0.79553270
23.340178,0.79477060
23.340323,0.79523343
23.340468,0.79547542
23.340613,0.79498863
23.340758,0.79692233
23.340904,0.79436517
23.341049,0.79123122
23.341195,0.79527998
23.341340,0.79643738
23.341485,0.79897827
23.341630,0.79119676
23.341776,0.79659605
23.341921,0.79557347
23.342066,0.79537368
23.342211,0.79440796
23.342357,0.79832006
23.342502,0.79499489
23.342647,0.79410422
23.342792,0.79650444
23.342938,0.79410821
23.343083,0.78931624
23.343228,0.79307330
23.343373,0.79627663
23.343518,0.79453820
23.343664,0.79780245
23.343809,0.79498053
23.343954,0.79294467
23.344099,0.79601985
23.344244,0.79248857
23.344390,0.79771078
23.344535,0.79663700
23.344680,0.78993553
23.344825,0.79791641
23.344971,0.79015344
23.345116,0.79780662
23.345261,0.79353780
23.345406,0.79425937
23.345552,0.79456097
23.345697,0.79809815
23.345842,0.79223990
23.345987,0.79433876
23.346133,0.79774946
23.346278,0.79627442
23.346424,0.79595858
23.346569,0.79312646
23.346714,0.79495811
23.346859,0.79546553
23.347005,0.79219931
23.347150,0.79701012
23.347295,0.79384547
23.347440,0.79273123
23.347586,0.80021089
23.347731,0.79217452
23.347876,0.79224807
23.348021,0.79427350
23.348167,0.79709351
23.348312,0.79204637
23.348457,0.79801661
23.348602,0.79749072
23.348748,0.79237026
23.348893,0.79574853
23.349038,0.79464823
23.349183,0.79337072
23.349329,0.79572409
23.349474,0.79636192
23.349619,0.79827732
23.349764,0.79604006
23.349909,0.79396778
23.350054,0.79508251
23.350200,0.79335654
23.350345,0.79920632
23.350491,0.79577512
23.350636,0.79664916
23.350782,0.79399216
23.350926,0.80070788
23.351072,0.79394537
23.351217,0.79327726
23.351363,0.79742748
23.351508,0.79048574
23.351653,0.79957318
23.351798,0.79319370
23.351944,0.79469734
23.352089,0.79476041
23.352234,0.79674286
23.352379,0.79591149
23.352525,0.79638433
23.352670,0.79348278
23.352815,0.79584420
23.352960,0.79752535
23.353106,0.79264122
23.353251,0.79446095
23.353396,0.79426122
23.353541,0.79642111
23.353687,0.79535335
23.353832,0.79989088
23.353977,0.79351145
23.354122,0.79482794
23.354268,0.79099506
23.354413,0.80001342
23.354558,0.79395139
23.354703,0.79884356
23.354849,0.79322648
23.354994,0.79507011
23.355139,0.79806727
23.355284,0.79360324
23.355430,0.79389673
23.355574,0.79874575
23.355720,0.79583621
23.355865,0.79740304
23.356011,0.79186916
23.356155,0.79499286
23.356301,0.79522097
23.356446,0.79755378
23.356592,0.79759461
23.356737,0.79855651
23.356882,0.79544705
23.357027,0.79271483
23.357173,0.79414290
23.357318,0.79637629
23.357463,0.79654723
23.357608,0.79440409
23.357754,0.79640454
23.357899,0.79553872
23.358044,0.79694474
23.358189,0.79613996
23.358335,0.79422033
23.358480,0.79836690
23.358625,0.79624182
23.358770,0.79540843
23.358915,0.79584026
23.359060,0.79397619
23.359206,0.79436529
23.359351,0.79451591
23.359496,0.79302853
23.359641,0.79369062
23.359787,0.79773951
23.359932,0.79147589
23.360077,0.79739916
23.360223,0.79262090
23.360368,0.79492980
23.360513,0.79501724
23.360658,0.79735249
23.360803,0.79384959
23.360949,0.79407603
23.361094,0.79513723
23.361240,0.79500276
23.361385,0.79530251
23.361530,0.79700190
23.361675,0.79128861
23.361821,0.79532486
23.361966,0.79771501
23.362111,0.79350346
23.362257,0.79995638
23.362402,0.79297167
23.362547,0.79770279
23.362693,0.79275751
23.362838,0.79807967
23.362983,0.79237860
23.363128,0.79122943
23.363273,0.80267447
23.363419,0.78971779
23.363564,0.79564267
23.363709,0.79159415
23.363854,0.79706091
23.363999,0.79578733
23.364145,0.79525554
23.364290,0.79761720
23.364435,0.79490918
23.364580,0.79442227
23.364726,0.79929996
23.364871,0.79321599
23.365016,0.79503328
23.365161,0.79543704
23.365307,0.79738283
23.365452,0.79230702
23.365597,0.79861355
23.365742,0.79366219
23.365888,0.79711390
23.366033,0.79605651
23.366178,0.79565066
23.366323,0.79675341
23.366469,0.79664528
23.366614,0.79528004
23.366759,0.79720765
23.366904,0.79736245
23.367050,0.79554272
23.367195,0.79354626
23.367341,0.79526979
23.367486,0.79680222
23.367631,0.79419398
23.367776,0.79499865
23.367921,0.79684293
23.368066,0.79773510
23.368212,0.79343587
23.368357,0.79708946
23.368503,0.79406160
23.368648,0.79433262
23.368793,0.79582614
23.368938,0.79700160
23.369083,0.79709941
23.369228,0.79690397
23.369374,0.79422665
23.369519,0.79452419
23.369664,0.79629076
23.369809,0.79602969
23.369955,0.79931229
23.370100,0.79736024
23.370245,0.79352760
23.370390,0.79194242
23.370536,0.80221790
23.370681,0.79569536
23.370826,0.79640871
23.370971,0.79597676
23.371117,0.79489666
23.371262,0.79745007
23.371408,0.79153693
23.371552,0.79638219
23.371698,0.79817516
23.371843,0.79221153
23.371989,0.79919589
23.372134,0.79918200
23.372279,0.79553264
23.372424,0.79674911
23.372570,0.79506803
23.372715,0.79740524
23.372860,0.79745191
23.373005,0.79203230
23.373150,0.79756999
23.373296,0.79811627
23.373441,0.79422444
23.373586,0.79821837
23.373732,0.79331970
23.373876,0.79702210
23.374022,0.79875809
23.374167,0.79463214
23.374312,0.79839343
23.374457,0.79828751
23.374603,0.79786354
23.374748,0.79334843
23.374893,0.79381311
23.375038,0.79978108
23.375184,0.79406959
23.375329,0.79332232
23.375474,0.79560792
23.375619,0.79539406
23.375765,0.79280865
23.375910,0.79728907
23.376055,0.79544485
23.376200,0.79426348
23.376346,0.79405528
23.376491,0.79515994
23.376636,0.79448140
23.376781,0.79880083
23.376927,0.79757029
23.377072,0.79238242
23.377218,0.79644537
23.377363,0.79407358
23.377508,0.79835457
23.377653,0.79079133
23.377798,0.79701608
23.377943,0.79773957
23.378089,0.79425114
23.378234,0.79647613
23.378380,0.79426742
23.378524,0.79935718
23.378670,0.79467499
23.378815,0.79257834
23.378960,0.79869908
23.379105,0.79588717
23.379251,0.79291236
23.379396,0.79888439
23.379541,0.79157984
23.379686,0.79597282
23.379832,0.79484200
23.379977,0.79324239
23.380122,0.79699361
23.380267,0.79846698
23.380413,0.79187530
23.380558,0.79986852
23.380703,0.79260457
23.380848,0.79840356
23.380993,0.79851568
23.381138,0.79818338
23.381284,0.79236430
23.381429,0.79786992
23.381574,0.79235214
23.381719,0.79605424
23.381865,0.79980928
23.382010,0.79506201
23.382155,0.80054313
23.382300,0.79478908
23.382446,0.79750705
23.382591,0.79619706
23.382736,0.79728693
23.382881,0.79624587
23.383026,0.79650241
23.383172,0.79293483
23.383317,0.79869711
23.383462,0.79548788
23.383608,0.79327101
23.383753,0.79761308
23.383898,0.79304290
23.384043,0.79890281
23.384189,0.80021709
23.384334,0.79607075
23.384479,0.79328316
23.384624,0.79590553
23.384770,0.80033118
23.384915,0.79388225
23.385060,0.79452598
23.385205,0.79793501
23.385351,0.79550213
23.385496,0.79619098
23.385641,0.79684889
23.385786,0.79782903
23.385932,0.79303265
23.386077,0.79826957
23.386222,0.79679400
23.386367,0.79939020
23.386513,0.79306543
23.386658,0.79481775
23.386803,0.80068570
23.386948,0.79509860
23.387094,0.80186951
23.387239,0.79671460
23.387384,0.78882301
23.387529,0.79854226
23.387675,0.79597288
23.387820,0.79850948
23.387965,0.79533911
23.388110,0.79880923
23.388256,0.79539001
23.388401,0.79595035
23.388547,0.79600561
23.388691,0.79752928
23.388837,0.79492146
23.388982,0.79678559
23.389127,0.80068982
23.389273,0.79632545
23.389418,0.79465854
23.389563,0.79781079
23.389708,0.79771703
23.389853,0.79699981
23.389999,0.79539853
23.390144,0.79535961
23.390289,0.79609895
23.390434,0.80033910
23.390580,0.79656571
23.390725,0.79820997
23.390870,0.79617244
23.391015,0.79907167
23.391160,0.79850549
23.391306,0.79385567
23.391451,0.79165721
23.391596,0.79391712
23.391741,0.79012495
23.391886,0.79193836
23.392032,0.79232574
23.392177,0.79623771
23.392323,0.78545696
23.392468,0.79640073
23.392613,0.79303056
23.392758,0.79191178
23.392903,0.79192632
23.393048,0.79034704
23.393194,0.79741317
23.393339,0.79230291
23.393485,0.79276568
23.393630,0.79313427
23.393775,0.79283291
23.393920,0.79099923
23.394066,0.79237831
23.394211,0.79532480
23.394356,0.79377455
23.394501,0.79261893
23.394647,0.79251492
